ID,Soil,Plant,Tray,Date,Week,Presence,Leaves,Flowering,Adj.Week,root.length,root.dry,shoot.height,plant.height,shoot.wet,shoot.root,shoot.dry,plant.moist,pm.percent,sample,site,location,wt,grp1,grp2,grp3,grp4,grp5,plant.biomass
278,NSS,Gilia,3,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
278,NSS,Gilia,3,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,10/2/16,4,1,8,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,10/9/16,5,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,10/17/16,6,1,7,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,10/24/16,7,1,12,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,10/31/16,8,1,13,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,11/7/16,9,1,15,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,11/14/16,10,1,16,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,11/21/16,11,1,13,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,11/21/16,12,1,17,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,11/28/16,13,1,17,.,11,12,1.24,10,22,0.61,0.83333333,0.17,0.44,72.1311475,.,.,.,.,.,.,.,.,.,1.41
279,NSS,Gilia,3,12/5/16,14,1,.,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
279,NSS,Gilia,3,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,9/18/16,2,1,4,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,9/25/16,3,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,10/2/16,4,1,4,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,10/9/16,5,1,6,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,10/17/16,6,1,7,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,10/24/16,7,1,14,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,10/31/16,8,1,15,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,11/7/16,9,1,16,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,11/14/16,10,1,16,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
280,NSS,Gilia,4,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,9/9/16,1,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,9/18/16,2,1,2,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,9/25/16,3,1,6,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,10/2/16,4,1,7,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,10/9/16,5,1,11,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,10/17/16,6,1,16,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,10/24/16,7,1,19,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,10/31/16,8,1,23,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,11/7/16,9,1,28,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,11/14/16,10,1,23,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
281,NSS,Gilia,4,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,10/9/16,5,1,0,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,10/17/16,6,0,.,.,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,10/24/16,7,1,2,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,10/31/16,8,1,4,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,11/7/16,9,1,6,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,11/14/16,10,1,9,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,11/21/16,11,1,10,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,11/21/16,12,1,11,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,11/28/16,13,1,11,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
282,NSS,Gilia,4,12/5/16,14,1,15,0,11,15.5,0.47,13,28.5,1.08,0.83870968,0.16,0.92,85.1851852,.,.,.,.,.,.,.,.,.,0.63
282,NSS,Gilia,4,12/12/16,15,1,16,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,10/2/16,4,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,10/17/16,6,1,4,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,10/24/16,7,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,10/31/16,8,1,4,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,11/7/16,9,1,4,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,11/14/16,10,1,7,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,11/21/16,11,1,6,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,11/21/16,12,1,6,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,11/28/16,13,1,6,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,12/5/16,14,1,9,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
283,NSS,Gilia,6,12/12/16,15,1,9,0,11,13.4,0.09,9.8,23.2,0.52,0.73134328,0.0733,0.4467,85.9038462,.,.,.,.,.,.,.,.,.,0.1633
284,NSS,Gilia,6,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,10/2/16,4,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,10/17/16,6,1,6,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,10/24/16,7,1,11,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,10/31/16,8,1,12,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,11/7/16,9,1,15,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,11/14/16,10,1,15,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,11/21/16,11,1,45,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,11/21/16,12,1,14,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,11/28/16,13,1,14,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,12/5/16,14,1,.,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
284,NSS,Gilia,6,12/12/16,15,1,.,0,11,22.8,0.23,5,27.8,0.27,0.21929825,0.1,0.17,62.962963,.,.,.,.,.,.,.,.,.,0.33
285,NSS,Gilia,6,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,10/2/16,4,1,8,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,10/9/16,5,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,10/17/16,6,1,6,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,10/24/16,7,1,8,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,10/31/16,8,1,12,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,11/7/16,9,1,13,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,11/14/16,10,1,14,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,11/21/16,11,1,2,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,11/21/16,12,1,14,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,11/28/16,13,1,14,.,11,9.5,0.03,9.5,19,0.78,1,0.08,0.7,89.7435897,.,.,.,.,.,.,.,.,.,0.11
285,NSS,Gilia,6,12/5/16,14,1,16,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
285,NSS,Gilia,6,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,10/2/16,4,1,2,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,10/9/16,5,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,10/17/16,6,1,6,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,10/24/16,7,1,7,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,10/31/16,8,1,9,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,11/7/16,9,1,12,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,11/14/16,10,1,10,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,11/21/16,11,1,13,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,11/21/16,12,1,14,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,11/28/16,13,1,14,.,11,14.5,0.29,9.5,24,0.94,0.65517241,0.08,0.86,91.4893617,.,.,.,.,.,.,.,.,.,0.37
286,NSS,Gilia,8,12/5/16,14,1,15,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
286,NSS,Gilia,8,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,10/9/16,5,1,2,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,10/17/16,6,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,10/24/16,7,1,5,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,10/31/16,8,1,9,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,11/7/16,9,1,12,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,11/14/16,10,1,15,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,11/21/16,11,1,13,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,11/21/16,12,1,14,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,11/28/16,13,1,14,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
287,NSS,Gilia,8,12/5/16,14,1,15,0,11,14.5,0.42,8.5,23,1.23,0.5862069,0.03,1.2,97.5609756,.,.,.,.,.,.,.,.,.,0.45
287,NSS,Gilia,8,12/12/16,15,1,15,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,9/25/16,3,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,10/2/16,4,1,2,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,10/9/16,5,1,2,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,10/17/16,6,1,2,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,10/24/16,7,1,4,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,10/31/16,8,1,6,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,11/7/16,9,1,10,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,11/14/16,10,1,11,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,11/21/16,11,0,.,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,11/21/16,12,1,11,.,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,11/28/16,13,1,11,.,11,11.5,0.69,18.5,30,2.1,1.60869565,0.1143,1.9857,94.5571429,.,.,.,.,.,.,.,.,.,0.8043
288,NSS,Gilia,8,12/5/16,14,1,14,0,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
288,NSS,Gilia,8,12/12/16,15,0,,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,10/2/16,4,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,10/17/16,6,1,4,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,10/24/16,7,1,5,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,10/31/16,8,1,7,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,11/7/16,9,1,9,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,11/14/16,10,1,12,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,11/21/16,11,1,8,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,11/21/16,12,1,16,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,11/28/16,13,1,16,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,12/5/16,14,1,14,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
289,NSS,Gilia,5,12/12/16,15,1,15,0,11,13.2,1.2,7.3,20.5,0.9,0.5530303,0.06,0.84,93.3333333,.,.,.,.,.,.,.,.,.,1.26
290,NSS,Gilia,5,9/9/16,1,1,0,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,9/18/16,2,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,9/25/16,3,0,.,.,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,10/2/16,4,0,.,.,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,10/9/16,5,0,.,.,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,10/17/16,6,0,.,.,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,10/24/16,7,1,2,0,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,10/31/16,8,1,2,0,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,11/7/16,9,1,6,0,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,11/14/16,10,1,9,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,11/21/16,12,.,.,.,12,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,11/28/16,13,0,.,.,13,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,12/5/16,14,0,.,0,14,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
290,NSS,Gilia,5,12/12/16,15,0,,.,15,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,10/2/16,4,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,10/17/16,6,1,4,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,10/24/16,7,1,6,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,10/31/16,8,1,8,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,11/7/16,9,1,11,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,11/14/16,10,1,13,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,11/21/16,11,0,.,.,7,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,11/21/16,12,1,13,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,11/28/16,13,1,13,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,12/5/16,14,1,2,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
291,NSS,Gilia,5,12/12/16,15,1,12,0,11,14,0.26,9,23,1.07,0.64285714,0.12,0.95,88.7850467,.,.,.,.,.,.,.,.,.,0.38
292,NSS,Gilia,7,11/21/16,11,1,63,0,7,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,10/2/16,4,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,10/9/16,5,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,10/17/16,6,1,2,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,10/24/16,7,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,10/31/16,8,1,6,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,11/7/16,9,1,8,0,5,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,11/14/16,10,1,11,0,6,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,11/21/16,12,0,.,.,8,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,11/28/16,13,0,.,.,9,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
292,NSS,Gilia,7,12/5/16,14,0,.,0,10,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,9/9/16,1,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,9/18/16,2,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,9/25/16,3,0,.,.,.,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,10/2/16,4,0,.,.,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,10/9/16,5,1,2,0,1,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,10/17/16,6,1,4,0,2,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,10/24/16,7,1,7,0,3,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
293,NSS,Gilia,7,10/31/16,8,1,11,0,4,.,,.,.,.,.,,,,.,.,.,.,.,.,.,.,.,.
